,Id,PID,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Bathrooms,Pool,Year Sold,Yrs Since Constr or Remod,Built after 2005,Inflation Multiplier,HQ SF,Proximity to Pos Feat,Exter Qual x Cond,Garage Qual x Cond,Bsmt Qual x Cond,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_N,Central Air_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Paved Drive_N,Paved Drive_P,Paved Drive_Y,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,Yr Sold_2006,Yr Sold_2007,Yr Sold_2008,Yr Sold_2009,Yr Sold_2010,USD_per_sqft,Good Nhood,Pref House Style,Pref Garage Type,Sold as New,Gtl Land Slope,Pref Lot Config,Zone RL,Pref Mas Vnr
312,2088,905480090,RL,50.0,7550,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1.5Fin,4,5,1920,1950,CompShg,None,0.0,3,3,3.0,2.0,No,Unf,0.0,Unf,0.0,951.0,951.0,GasW,3,986,376,0,1362,0.0,0.0,2,0,4,1,3,7,0,0.0,Detchd,1920.0,Unf,1.0,280.0,2.0,3.0,0,0,0,0,0,0,0,3,WD ,96000,2.0,0,2007,57,1,1,1362,0,9,6.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.48458149779735,1,0,0,0,1,1,1,0
313,527,528480130,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,7,5,2006,2007,CompShg,Stone,100.0,4,3,4.0,3.0,No,GLQ,812.0,Unf,0.0,280.0,1092.0,GasA,5,1112,438,0,1550,1.0,0.0,2,0,2,1,4,7,0,0.0,Attchd,2007.0,Fin,2.0,438.0,3.0,3.0,0,168,0,0,0,0,0,10,WD ,241000,2.0,0,2009,2,1,3,1550,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155.48387096774192,3,1,1,0,1,1,0,1
314,1824,532376090,RL,40.0,13673,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Story,5,5,1962,1962,CompShg,None,0.0,3,4,3.0,3.0,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,3,1696,0,0,1696,0.0,0.0,1,1,3,1,3,8,1,3.0,Attchd,1962.0,RFn,1.0,349.0,3.0,3.0,0,30,0,0,0,0,0,3,WD ,143900,1.5,0,2007,45,1,1,1696,0,12,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84.84669811320755,2,1,1,0,1,1,1,0
315,2918,923228180,RM,21.0,1533,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,2Story,4,5,1970,1970,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,408.0,Unf,0.0,138.0,546.0,GasA,3,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0.0,CarPort,1970.0,Unf,1.0,286.0,3.0,3.0,0,0,0,0,0,0,0,12,WD ,87550,1.5,0,2006,36,1,0,1092,0,9,9.0,9.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,80.17399267399267,0,1,0,0,1,1,0,0
316,49,528180070,RL,61.0,7658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Story,9,5,2005,2005,CompShg,BrkFace,412.0,5,3,5.0,3.0,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,5,1752,0,0,1752,1.0,0.0,2,0,2,1,5,6,1,4.0,Attchd,2005.0,RFn,2.0,576.0,3.0,3.0,196,82,0,0,0,0,0,2,WD ,319900,2.0,0,2010,5,1,4,1752,0,15,9.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,182.59132420091325,3,1,1,0,1,1,1,1
317,2332,527210050,RL,63.0,12292,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,2Story,9,5,2006,2006,CompShg,BrkFace,184.0,4,3,5.0,4.0,Gd,GLQ,205.0,Unf,0.0,889.0,1094.0,GasA,5,1102,1371,0,2473,0.0,0.0,2,1,4,1,4,11,1,4.0,BuiltIn,2006.0,Fin,3.0,675.0,3.0,3.0,246,39,0,0,0,0,0,7,New,356383,2.5,0,2006,0,1,0,2473,0,12,9.0,20.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,144.10958350181966,3,1,1,1,1,1,1,1
318,826,906380100,RL,122.0,11923,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Story,9,5,2007,2007,CompShg,None,0.0,4,3,5.0,3.0,No,Unf,0.0,Unf,0.0,1800.0,1800.0,GasA,5,1800,0,0,1800,0.0,0.0,2,0,2,1,5,7,0,0.0,Attchd,2007.0,Fin,2.0,702.0,3.0,3.0,288,136,0,0,0,0,0,5,WD ,239000,2.0,0,2009,2,1,3,1800,0,12,9.0,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132.77777777777777,2,1,1,0,1,0,1,0
319,1108,528365080,RL,91.0,10010,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,2Story,7,5,1993,1994,WdShake,BrkFace,320.0,4,3,4.0,3.0,Av,BLQ,228.0,GLQ,852.0,0.0,1080.0,GasA,5,1108,1089,0,2197,1.0,0.0,2,1,4,1,4,9,1,4.0,Attchd,1993.0,Fin,3.0,783.0,3.0,3.0,385,99,0,0,0,0,0,7,WD ,287500,2.5,0,2008,14,1,2,2197,0,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130.86026399635867,2,1,1,0,1,1,1,1
320,2041,903475040,RM,111.16654172906523,12358,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1.5Fin,5,6,1941,1950,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,360.0,Unf,0.0,360.0,720.0,GasA,3,854,0,528,1382,0.0,0.0,1,1,2,1,3,7,0,0.0,Detchd,1991.0,Unf,2.0,660.0,3.0,3.0,237,0,0,0,0,0,0,5,WD ,128500,1.5,0,2007,57,1,1,854,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.98118668596237,0,0,0,0,1,1,0,0
321,57,528240130,RL,63.0,8577,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2Story,7,5,2004,2004,CompShg,None,0.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,5,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,1,4.0,BuiltIn,2004.0,Fin,2.0,433.0,3.0,3.0,144,48,0,0,0,0,0,4,WD ,185088,2.5,0,2010,6,1,4,1733,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106.80207732256203,1,1,1,0,1,1,1,0
322,520,528458060,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2008,2008,CompShg,None,0.0,4,3,4.0,3.0,No,Unf,0.0,Unf,0.0,1402.0,1402.0,GasA,5,1402,0,0,1402,0.0,0.0,2,0,3,1,4,7,0,0.0,Attchd,2008.0,RFn,2.0,625.0,3.0,3.0,205,126,0,0,0,0,0,5,WD ,229800,2.0,0,2009,1,1,3,1402,0,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163.9087018544936,3,1,1,0,1,1,0,0
323,2305,923425030,RL,62.0,10447,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,6,1984,1984,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,516.0,Unf,0.0,348.0,864.0,GasA,3,887,0,0,887,0.0,1.0,1,0,3,1,3,5,0,0.0,Attchd,1984.0,RFn,1.0,288.0,3.0,3.0,140,0,0,0,0,0,0,12,WD ,124500,1.0,0,2007,23,1,1,887,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.3607666290868,2,1,1,0,1,1,1,0
324,2533,534201230,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Story,5,5,1968,1968,CompShg,None,0.0,3,3,3.0,3.0,No,ALQ,758.0,Unf,0.0,293.0,1051.0,GasA,4,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,0,0.0,Attchd,1968.0,RFn,2.0,504.0,3.0,3.0,0,0,0,0,0,0,0,7,WD ,142000,1.0,0,2006,38,1,0,1051,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.1094196003806,1,1,1,0,1,0,1,0
325,2852,909250200,RL,69.0,4899,Pave,Reg,HLS,AllPub,Corner,Gtl,SWISU,Norm,Norm,2Story,6,8,1920,1950,CompShg,None,0.0,3,3,3.0,3.0,No,BLQ,305.0,Unf,0.0,450.0,755.0,GasA,5,755,755,0,1510,0.0,0.0,1,0,3,1,3,6,0,0.0,Detchd,1920.0,Unf,1.0,216.0,3.0,3.0,0,0,164,0,0,0,0,6,WD ,149000,1.0,0,2006,56,1,0,1510,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98.67549668874172,0,1,0,0,1,0,1,0
326,1198,534250010,RL,87.0,9246,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Story,5,5,1973,1973,CompShg,BrkFace,564.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,1656.0,1656.0,GasA,3,1656,0,0,1656,0.0,0.0,2,0,4,2,3,8,0,0.0,Detchd,1973.0,Unf,2.0,506.0,3.0,3.0,0,211,0,0,0,0,0,11,WD ,135000,2.0,0,2008,35,1,2,1656,0,9,9.0,9.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,81.52173913043478,1,1,0,0,1,1,1,1
327,1681,527452100,RL,70.19971509913698,4928,Pave,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Story,6,5,1976,1976,CompShg,None,0.0,3,3,4.0,3.0,No,ALQ,120.0,Unf,0.0,958.0,1078.0,GasA,3,958,0,0,958,0.0,0.0,2,0,2,1,3,5,1,3.0,Attchd,1977.0,RFn,2.0,440.0,3.0,3.0,0,205,0,0,0,0,0,2,WD ,128000,2.0,0,2007,31,1,1,958,0,9,9.0,12.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,133.61169102296452,1,1,1,0,1,1,1,0
328,1773,528366050,RL,112.6587768440613,12692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Story,8,5,1992,1993,CompShg,None,0.0,4,3,4.0,3.0,No,GLQ,1231.0,Unf,0.0,1969.0,3200.0,GasA,5,3228,0,0,3228,1.0,0.0,3,0,4,1,4,10,1,4.0,Attchd,1992.0,RFn,2.0,546.0,3.0,3.0,264,75,291,0,0,0,0,5,WD ,430000,3.0,0,2007,14,1,1,3228,0,12,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133.20941759603468,2,1,1,0,1,1,1,0
329,1825,532377050,RL,84.0,7476,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Story,5,7,1968,1968,CompShg,None,0.0,3,3,3.0,3.0,No,Rec,812.0,Unf,0.0,228.0,1040.0,GasA,3,1040,0,0,1040,1.0,0.0,1,1,3,1,3,5,0,0.0,Detchd,1991.0,Fin,2.0,686.0,3.0,3.0,188,0,0,0,0,0,0,6,WD ,145000,1.5,0,2007,39,1,1,1040,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139.42307692307693,2,1,0,0,1,0,1,0
330,2208,909254150,RL,53.0,5362,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1.5Fin,5,6,1910,2003,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,5,661,589,0,1250,0.0,0.0,2,0,3,1,3,8,1,4.0,Detchd,1985.0,Unf,2.0,552.0,3.0,3.0,242,0,81,0,0,0,0,11,WD ,139000,2.0,0,2007,4,1,1,1250,0,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111.2,2,0,0,0,1,0,1,0
331,1646,527302020,RL,78.0,12090,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SLvl,6,7,1984,2003,CompShg,BrkFace,74.0,3,3,4.0,3.0,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,5,1140,728,0,1868,0.0,0.0,3,1,3,1,3,7,1,3.0,BuiltIn,1984.0,Fin,2.0,477.0,3.0,3.0,268,112,0,0,147,0,0,1,WD ,178000,3.5,0,2007,4,1,1,1868,0,9,9.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,95.28907922912205,1,0,1,0,1,1,1,1
332,1060,528118090,RL,96.0,12539,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,2Story,10,5,2005,2006,CompShg,BrkFace,468.0,5,3,5.0,3.0,Gd,GLQ,1082.0,Unf,0.0,538.0,1620.0,GasA,5,1632,1158,0,2790,1.0,0.0,2,1,4,1,5,10,1,5.0,BuiltIn,2005.0,Fin,4.0,1150.0,3.0,3.0,30,200,0,0,192,0,0,6,WD ,460000,2.5,0,2008,2,1,2,2790,1,15,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164.87455197132616,3,1,1,0,1,1,1,1
333,748,903400220,RL,109.03210536351209,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,2.5Unf,6,6,1916,1994,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,4,1445,689,0,2134,0.0,0.0,2,0,5,1,4,10,0,0.0,Detchd,1930.0,Unf,2.0,441.0,3.0,3.0,0,60,268,0,0,0,0,7,WD ,214500,2.0,0,2009,15,1,3,2134,1,9,9.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100.51546391752578,1,0,0,0,1,1,1,0
334,2846,909131125,RH,84.15461959987698,7082,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2Story,5,8,1916,1995,CompShg,None,0.0,3,3,3.0,3.0,Mn,Unf,0.0,Unf,0.0,686.0,686.0,GasA,4,948,980,0,1928,0.0,0.0,2,0,5,2,3,10,0,0.0,,,,0.0,0.0,0.0,0.0,0,0,228,0,0,0,0,7,WD ,160000,2.0,0,2006,11,1,0,1928,0,9,0.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,82.98755186721992,0,1,0,0,1,1,0,0
335,493,528292070,RL,93.56815697661251,8755,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,2Story,7,5,1999,1999,CompShg,BrkFace,298.0,4,3,4.0,3.0,No,ALQ,772.0,Unf,0.0,220.0,992.0,GasA,5,1022,1038,0,2060,1.0,0.0,2,1,3,1,4,8,1,3.0,BuiltIn,1999.0,RFn,2.0,390.0,3.0,3.0,0,0,0,168,0,0,0,6,WD ,214000,2.5,0,2009,10,1,3,2060,0,12,9.0,12.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.88349514563107,1,1,1,0,1,0,1,1
336,694,902103100,RM,68.0,4080,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1.5Fin,6,8,1935,1998,CompShg,None,0.0,3,3,3.0,3.0,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,4,861,517,0,1378,0.0,0.0,1,0,3,1,4,6,0,0.0,Detchd,1920.0,Unf,1.0,162.0,2.0,2.0,54,0,40,0,0,0,0,6,WD ,128900,1.0,0,2009,11,1,3,1378,0,9,4.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93.54136429608128,0,0,0,0,1,1,0,0
337,2283,923205025,RL,180.17491501316158,32463,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Story,4,4,1961,1975,CompShg,Stone,149.0,3,4,3.0,3.0,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,5,1622,0,0,1622,1.0,0.0,1,0,3,1,3,7,1,3.0,2Types,1975.0,Fin,4.0,1356.0,3.0,3.0,439,0,0,0,0,0,0,3,WD ,168000,1.0,0,2007,32,1,1,1622,0,12,9.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,103.57583230579532,2,1,0,0,0,1,1,1
338,1800,528458150,FV,112.0,12217,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,2Story,8,5,2007,2007,CompShg,,95.96024157020634,4,3,5.0,3.0,Av,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,5,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,1,4.0,Attchd,2007.0,Fin,3.0,880.0,3.0,3.0,168,127,0,0,0,0,0,12,New,310013,2.5,0,2007,0,1,1,1880,0,12,9.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,164.9005319148936,3,1,1,1,1,1,0,0
